lon,lat,property_type,neighbourhood,basement_finished,has_garage,has_fireplace,building_count,walkout_basement,air_conditioning,lot_size,Assessed_value_2015,Assessed_value_2016,change
-113.4446997,53.4950409,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,149.9,2000,2000,Decrease
-113.4471589,53.49503432,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,153.6,2000,2000,Decrease
-113.4490547,53.49380299,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,193.6,2000,2000,Decrease
-113.4493173,53.49350317,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,192.8,2500,2500,Decrease
-113.4495414,53.49242587,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,145.2,2000,2000,Decrease
-113.4501768,53.4923614,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,150,2000,2000,Decrease
-113.4525771,53.49045388,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,150.8,2500,2000,Decrease
-113.453064,53.49024943,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,149.9,2000,2000,Decrease
-113.453558,53.49011465,5,MCINTYRE INDUSTRIAL,0,0,0,0,0,0,150,2000,2000,Decrease
-113.4217033,53.61318797,3,CASSELMAN,0,0,0,0,0,0,11252.1,39000,39000,Decrease
-113.4222886,53.61390069,3,CASSELMAN,0,0,0,0,0,0,8487.8,29500,29500,Decrease
-113.4237746,53.61199834,3,CASSELMAN,0,0,0,0,0,0,13907.2,48000,48000,Decrease
-113.4294349,53.6109112,3,CASSELMAN,0,0,0,0,0,0,112372.4,51500,51500,Decrease
-113.5650642,53.43632554,6,MACTAGGART,0,0,0,0,0,0,21087.4,9500,9500,Decrease
-113.5649507,53.43284299,6,WHITEMUD CREEK RAVINE TWIN BROOKS,0,0,0,0,0,0,101995,46500,46500,Decrease
-113.5619965,53.43609193,6,MACTAGGART,0,0,0,0,0,0,26875.5,12000,12000,Decrease
-113.565529,53.43851311,3,MACTAGGART,0,0,0,0,0,0,13452.1,46500,6000,Decrease
-113.5660426,53.43624822,3,MACTAGGART,0,0,0,0,0,0,21557.9,9500,9500,Decrease
-113.5654989,53.43409182,3,WHITEMUD CREEK RAVINE TWIN BROOKS,0,0,0,0,0,0,119554.9,54500,54500,Decrease
-113.5730726,53.55541066,3,MCQUEEN,0,0,0,0,0,0,112,500,500,Decrease
-113.5668582,53.55632735,3,MCQUEEN,0,0,0,0,0,0,3302.1,11500,11500,Decrease
-113.5674167,53.55559477,3,MCQUEEN,0,0,0,1,0,1,49152.8,724000,732500,Increase
-113.570462,53.552455,3,MCQUEEN,0,0,0,0,0,0,4224,0,0,Decrease
-113.5701268,53.55318956,3,MCQUEEN,0,0,0,0,0,0,2399,1000,1000,Decrease
-113.5690933,53.55462584,3,MCQUEEN,0,0,0,0,0,0,48035.5,568500,568500,Decrease
-113.5702812,53.55649695,3,MCQUEEN,0,0,0,0,0,0,3275.6,0,0,Decrease
-113.570281,53.556496,3,MCQUEEN,0,0,0,0,0,0,3070.2,11000,11000,Decrease
-113.3436132,53.5745542,5,CLOVER BAR AREA,0,0,0,0,0,0,505330.4,3371000,3708500,Increase
-113.3439823,53.57579182,5,CLOVER BAR AREA,0,0,0,0,0,0,47084,21500,21500,Decrease
-113.3440044,53.57627269,5,CLOVER BAR AREA,0,0,0,0,0,0,34444.6,381500,406000,Increase
-113.3364316,53.57804161,5,CLOVER BAR AREA,0,0,0,0,0,0,87697.5,452500,486500,Increase
-113.3325397,53.57839288,6,CLOVER BAR AREA,0,0,0,0,0,0,2976.3,10000,10000,Decrease
-113.3386216,53.58140777,6,CLOVER BAR AREA,0,0,0,0,0,0,6162235.7,2827500,2642500,Decrease
-113.3384048,53.587726,6,CLOVER BAR AREA,0,0,0,0,0,0,4446679.8,2044500,1592000,Decrease
-113.3436819,53.59580203,3,CLOVER BAR AREA,0,0,0,0,0,0,534660.1,245500,245500,Decrease
-113.3438709,53.59378826,6,CLOVER BAR AREA,0,0,0,0,0,0,334421.6,153500,153500,Decrease
-113.3322795,53.59950858,6,CLOVER BAR AREA,0,0,0,0,0,0,348299.3,160000,160000,Decrease
-113.3445288,53.60294156,6,CLOVER BAR AREA,0,0,0,0,0,0,162033.4,74500,74500,Decrease
-113.3411106,53.61593449,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,1742439.9,3786000,768000,Decrease
-113.3411064,53.61949291,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,1743329.2,1790500,768000,Decrease
-113.3420007,53.62603961,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,448756.7,206000,206000,Decrease
-113.3411463,53.62762094,6,RURAL NORTH EAST SOUTH STURGEON,1,1,1,1,0,0,871363,1300500,890500,Decrease
-113.3381534,53.63164361,6,RURAL NORTH EAST SOUTH STURGEON,1,1,1,1,1,0,1304804.4,1959500,1966000,Increase
-113.3411766,53.63404157,6,RURAL NORTH EAST SOUTH STURGEON,1,1,1,1,0,0,1641060.4,512000,514000,Increase
-113.3351585,53.63412511,6,RURAL NORTH EAST SOUTH STURGEON,0,1,0,2,0,0,1804081.8,498500,499500,Increase
-113.3429359,53.6426281,6,RURAL NORTH EAST SOUTH STURGEON,0,1,1,2,0,0,6593652,17244000,17641000,Increase
-113.3419309,53.64197581,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,161247.9,1000,1000,Decrease
-113.3443039,53.6406801,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,1714107.7,12500,12500,Decrease
-113.3262476,53.6395365,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,6542716.9,793000,3899000,Increase
-113.3355044,53.64483378,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,227418.8,1500,1500,Decrease
-113.3338725,53.64462253,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,6408483.3,46500,46500,Decrease
-113.3377744,53.65278992,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,3890148.8,28000,28000,Decrease
-113.3423406,53.65553782,3,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,170211.9,355500,355500,Decrease
-113.3523003,53.44060037,6,RURAL SOUTH EAST,0,0,0,0,0,0,280856.4,2000,2000,Decrease
-113.3506731,53.43399115,6,RURAL SOUTH EAST,0,0,0,0,0,0,3485599.7,25000,25000,Decrease
-113.3506623,53.44329634,6,ANTHONY HENDAY SOUTHEAST,0,0,0,2,0,0,5492805.4,1310000,930500,Decrease
-113.350613,53.443089,6,ANTHONY HENDAY SOUTHEAST,0,1,1,3,0,0,150723,521000,524500,Increase
-113.344259,53.48721,6,MEADOWS AREA,0,0,0,0,0,0,9317.1,0,0,Decrease
-113.3506678,53.43761257,6,RURAL SOUTH EAST,0,0,0,0,0,0,3487729.5,25500,25500,Decrease
-113.3446744,53.44022629,6,RURAL SOUTH EAST,0,0,0,0,0,0,17589.3,8000,8000,Decrease
-113.3486229,53.44038717,6,RURAL SOUTH EAST,0,0,0,0,0,0,1179929.2,8500,8500,Decrease
-113.3452188,53.45567435,6,MEADOWS AREA,0,0,0,0,0,0,106763.5,49000,49000,Decrease
-113.3455682,53.45827328,6,MEADOWS AREA,0,0,0,0,0,0,145235.7,66500,42000,Decrease
-113.3458259,53.45929687,6,MEADOWS AREA,0,0,0,0,0,0,162986.2,74500,62500,Decrease
-113.3461913,53.46004922,6,MEADOWS AREA,0,0,0,0,0,0,95502.7,43500,37000,Decrease
-113.3459061,53.46051494,6,MEADOWS AREA,0,0,0,0,0,0,63366.1,29000,22500,Decrease
-113.3473606,53.46051391,6,MEADOWS AREA,0,0,0,0,0,0,38585.1,17500,17500,Decrease
-113.3458365,53.46101329,6,MEADOWS AREA,0,0,0,0,0,0,71147.6,32500,24000,Decrease
-113.348395,53.4631795,6,MAPLE,0,0,0,0,0,0,807137.1,0,0,Decrease
-113.3530029,53.46441765,6,TAMARACK,0,0,0,0,0,0,2653534.8,862000,862000,Decrease
-113.3481893,53.46518227,6,MAPLE,0,0,0,0,0,0,1322451.9,608000,608000,Decrease
-113.3495394,53.46742719,6,MAPLE,0,0,0,0,0,0,1049377.5,7500,7500,Decrease
-113.3456129,53.4687402,6,MAPLE,1,1,0,1,0,0,35039.3,232500,234000,Increase
-113.3504863,53.47139382,6,MAPLE,0,0,0,0,0,0,1631776.8,8130000,8130000,Decrease
-113.3469434,53.47336315,6,MAPLE,0,0,0,0,0,0,904480.8,5840000,4283500,Decrease
-113.3491861,53.47463668,6,MAPLE,0,0,0,0,0,0,1455096.3,3677000,3677000,Decrease
-113.3479424,53.47791548,6,MAPLE,0,0,0,1,0,1,3759308.7,24137500,11181000,Decrease
-113.345814,53.4809092,6,MAPLE,0,0,0,0,0,0,195961,90000,89500,Decrease
-113.346875,53.485486,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,1523303.7,11000,nan,Increase
-113.3465131,53.48985815,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,254500.2,117000,117000,Decrease
-113.3507441,53.49207832,6,MAPLE RIDGE INDUSTRIAL,1,0,0,9,0,0,3465436.1,1299500,15556500,Increase
-113.3462581,53.49447339,5,MAPLE RIDGE INDUSTRIAL,0,1,0,1,0,0,459502.1,3216000,3557500,Increase
-113.3458797,53.4954935,5,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,87001.5,872500,937500,Increase
-113.3522102,53.49568523,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,2800586.2,20000,669500,Increase
-113.3520736,53.49926996,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,2948319.7,21500,3646500,Increase
-113.3458161,53.50190027,1,MAPLE RIDGE INDUSTRIAL,0,0,0,4,0,0,113744.4,686500,688500,Increase
-113.3462962,53.50342375,5,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,125105.1,1590000,1712500,Increase
-113.3462975,53.50429981,5,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,110242.6,1389000,1495500,Increase
-113.3455605,53.50858456,3,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,8114.2,3500,3500,Decrease
-113.3478155,53.50815656,6,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,515315.9,236500,236500,Decrease
-113.3467017,53.51069356,3,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,69902.2,32000,32000,Decrease
-113.3489661,53.50987469,5,MAPLE RIDGE INDUSTRIAL,0,0,0,0,0,0,226329.2,1782000,1933000,Increase
-113.3477948,53.57107028,5,CLOVER BAR AREA,0,0,0,0,0,0,22663.3,135000,143000,Increase
-113.3461394,53.571378,5,CLOVER BAR AREA,0,0,0,0,0,0,48965.7,403500,431000,Increase
-113.3467367,53.57154751,5,CLOVER BAR AREA,0,0,0,0,0,0,40500.3,404500,431000,Increase
-113.346095,53.57323338,5,CLOVER BAR AREA,0,0,0,0,0,0,223705.6,1045000,1133500,Increase
-113.3466875,53.57323661,3,CLOVER BAR AREA,0,0,0,0,0,0,159005.4,73000,73000,Decrease
-113.3450714,53.57696597,5,CLOVER BAR AREA,0,0,0,0,0,0,6154.5,42000,44000,Increase
-113.3453018,53.57733116,5,CLOVER BAR AREA,0,0,0,0,0,0,53411.5,564500,603500,Increase
-113.3461773,53.57812897,6,CLOVER BAR AREA,0,0,0,0,0,0,37146.8,17000,17000,Decrease
-113.3457793,53.58135277,5,CLOVER BAR AREA,0,0,0,0,0,0,725135.4,5321500,5839000,Increase
-113.3456786,53.5922118,6,CLOVER BAR AREA,0,0,0,0,0,0,173811.8,79500,62000,Decrease
-113.3473884,53.59430367,6,CLOVER BAR AREA,0,0,0,0,0,0,1261513.8,504000,330500,Decrease
-113.6434851,53.5051078,6,CLOVER BAR AREA,0,0,0,0,0,0,164580.2,75500,75500,Decrease
-113.3479804,53.59761374,6,CLOVER BAR AREA,0,0,0,0,0,0,1797258.1,826500,597000,Decrease
-113.3537619,53.5976204,6,CLOVER BAR AREA,0,0,0,0,0,0,1630313.3,0,0,Decrease
-113.3449394,53.59889138,6,CLOVER BAR AREA,0,0,0,0,0,0,38611.9,17500,17500,Decrease
-113.345434,53.600118,6,CLOVER BAR AREA,0,0,0,0,0,0,1069277.6,421000,421000,Decrease
-113.3503354,53.60321584,6,CLOVER BAR AREA,0,0,0,0,0,0,3920509.2,1802500,1383500,Decrease
-113.3523557,53.63980415,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,6254466.3,10014500,8955500,Decrease
-113.3497669,53.63848715,6,RURAL NORTH EAST SOUTH STURGEON,0,0,0,0,0,0,348782.4,2500,2500,Decrease
-113.3457588,53.65134215,6,RURAL NORTH EAST HORSE HILL,1,0,0,1,0,0,381739.5,482500,483500,Increase
-113.3558492,53.65708388,6,RURAL NORTH EAST HORSE HILL,0,0,0,1,0,0,6490210.2,393000,346000,Decrease
-113.3449781,53.6584435,6,RURAL NORTH EAST HORSE HILL,0,1,0,3,0,0,101696.1,1229500,1087500,Decrease
-113.3490965,53.65979362,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,5237134.4,38000,38000,Decrease
-113.347365,53.660432,6,RURAL NORTH EAST HORSE HILL,0,0,0,0,0,0,1244943.7,9000,9000,Decrease
-113.3506873,53.41395187,6,RURAL SOUTH EAST,1,0,0,12,0,0,6966183.5,727000,731500,Increase
-113.3506852,53.40853314,6,RURAL SOUTH EAST,0,0,0,0,0,0,3481945.4,25000,25000,Decrease
-113.3527056,53.40494061,6,RURAL SOUTH EAST,0,1,1,1,0,0,2878243.4,674500,675500,Increase
-113.3466631,53.40402705,6,RURAL SOUTH EAST,0,0,0,2,0,1,584609.4,690000,756000,Increase
-113.3491781,53.40191552,6,RURAL SOUTH EAST,0,0,0,0,0,0,1743656.8,12500,12500,Decrease
-113.3491785,53.3995072,6,RURAL SOUTH EAST,1,0,0,4,0,0,1741583.9,521000,521500,Increase
-113.3491789,53.39709887,6,RURAL SOUTH EAST,0,0,0,0,0,0,1741575.6,12500,12500,Decrease
-113.4078058,53.46908706,3,MINCHAU,0,0,0,0,0,0,286159.7,83500,83500,Decrease
-113.4512711,53.47090307,4,LEE RIDGE,0,0,0,0,0,0,4315.6,143500,157000,Increase
-113.4492945,53.47136575,3,LEE RIDGE,0,0,0,0,0,0,27021.3,12000,12000,Decrease
-113.4553682,53.47501949,3,TWEDDLE PLACE,0,0,0,0,0,0,320523.4,147000,147000,Decrease
-113.456864,53.47270788,3,RICHFIELD,0,0,0,0,0,0,27535,326000,326000,Decrease
-113.4567962,53.47297266,3,RICHFIELD,0,0,0,0,0,0,341,1000,500,Decrease
-113.4072042,53.44518084,3,POLLARD MEADOWS,0,0,0,0,0,0,71564.7,32500,32500,Decrease
-113.4287818,53.44419863,3,SAKAW,0,0,0,0,0,0,242001.7,111000,111000,Decrease
-113.4286686,53.4449035,2,SAKAW,0,0,0,0,0,0,136821.3,3164500,2877000,Decrease
-113.4300786,53.44385661,3,SAKAW,0,0,0,0,0,0,36100,427500,427500,Decrease
-113.4297394,53.449213,6,MEYOKUMIN,0,0,0,0,0,0,85400.9,39000,39000,Decrease
-113.4512087,53.44553936,2,MENISA,0,0,0,0,0,0,21743.1,658500,581000,Decrease
-113.4543756,53.48086044,3,TWEDDLE PLACE,0,0,0,0,0,0,46052.7,21000,21000,Decrease
-113.4549455,53.47364269,6,TWEDDLE PLACE,0,0,0,0,0,0,323905.4,148500,148500,Decrease
-113.4567944,53.48197226,6,TWEDDLE PLACE,0,0,0,0,0,0,44189.4,20000,20000,Decrease
-113.4570727,53.48054922,3,TWEDDLE PLACE,0,0,0,0,0,0,20762.4,9500,9500,Decrease
-113.45751,53.47632099,3,TWEDDLE PLACE,0,0,0,0,0,0,14039.3,6000,6000,Decrease
-113.4544988,53.57596487,5,YELLOWHEAD CORRIDOR EAST,0,0,0,0,0,0,59039.1,989000,826500,Decrease
-113.4548529,53.57756599,3,YELLOWHEAD CORRIDOR EAST,0,0,0,0,0,0,33698,117000,117000,Decrease
-113.4527899,53.5792684,5,YELLOWHEAD CORRIDOR EAST,0,0,0,0,0,0,175669.9,2910500,2458500,Decrease
-113.5667857,53.43299794,6,WHITEMUD CREEK RAVINE TWIN BROOKS,0,0,0,0,0,0,221370.9,101500,101500,Decrease
-113.5723118,53.43244273,2,MACTAGGART,0,0,0,0,0,0,231968,4764500,30641000,Increase
-113.5708019,53.43219919,2,MACTAGGART,0,0,0,0,0,0,145155.6,3207500,3295000,Increase
-113.5698145,53.43168792,2,MACTAGGART,0,0,0,1,0,0,137508.8,16726500,30099000,Increase
-113.5673776,53.43199363,3,WHITEMUD CREEK RAVINE TWIN BROOKS,0,0,0,0,0,0,28715.8,13000,13000,Decrease
-113.5659477,53.43235688,3,MACTAGGART,0,0,0,0,0,0,12022.4,5500,5500,Decrease
-113.567075,53.43155221,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,38257.7,415000,415000,Decrease
-113.5753155,53.43419676,4,MACTAGGART,0,0,0,0,0,0,72196.2,1888500,1850500,Decrease
-113.5750519,53.43347244,6,MACTAGGART,0,0,0,0,0,0,312249.4,2973000,3032500,Increase
-113.569943,53.4353053,6,MACTAGGART,0,0,0,0,0,0,185191.4,85000,85000,Decrease
-113.5696201,53.43360351,3,MACTAGGART,0,0,0,0,0,0,51060.9,23000,23000,Decrease
-113.5703491,53.46549115,3,OGILVIE RIDGE,0,0,0,0,0,0,1636,500,500,Decrease
-113.5656694,53.46207749,3,OGILVIE RIDGE,0,0,0,0,0,0,5537.7,2500,2500,Decrease
-113.568385,53.46763175,6,WHITEMUD CREEK RAVINE SOUTH,0,0,0,0,0,0,43437.5,19500,19500,Decrease
-113.5669949,53.46766267,6,WHITEMUD CREEK RAVINE SOUTH,0,0,0,0,0,0,182641.8,83500,83500,Decrease
-113.5562078,53.46189894,6,OGILVIE RIDGE,0,0,0,0,0,0,77291.1,35500,35500,Decrease
-113.5611174,53.46289207,3,OGILVIE RIDGE,0,0,0,0,0,0,326602.7,3868500,3868500,Decrease
-113.5621016,53.46409083,3,OGILVIE RIDGE,0,0,0,0,0,0,2513.4,8500,1000,Decrease
-113.5634142,53.46332283,3,OGILVIE RIDGE,0,0,0,0,0,0,98737.4,45000,45000,Decrease
-113.5677865,53.46487984,6,OGILVIE RIDGE,0,0,0,0,0,0,149592.1,68500,68500,Decrease
-113.5683598,53.46400352,3,OGILVIE RIDGE,0,0,0,0,0,0,25808.2,11500,11500,Decrease
-113.5686539,53.46343622,3,OGILVIE RIDGE,0,0,0,0,0,0,21008.6,9500,9500,Decrease
-113.5706856,53.46571702,3,OGILVIE RIDGE,0,0,0,0,0,0,1658.6,500,500,Decrease
-113.5698222,53.46667542,6,OGILVIE RIDGE,0,0,0,0,0,0,5421.4,18500,2000,Decrease
-113.5688858,53.46661364,6,OGILVIE RIDGE,0,0,0,0,0,0,21636.3,9500,9500,Decrease
-113.5674945,53.4669366,6,WHITEMUD CREEK RAVINE SOUTH,0,0,0,0,0,0,141549.9,65000,65000,Decrease
-113.563585,53.46516561,6,OGILVIE RIDGE,0,0,0,0,0,0,24532,11000,11000,Decrease
-113.4707955,53.40974135,3,THE ORCHARDS AT ELLERSLIE,0,0,0,0,0,0,413001.4,189500,189500,Decrease
-113.4951087,53.6035952,2,GRIESBACH,0,0,0,0,0,0,3485,128000,130000,Increase
-113.4949413,53.60359674,2,GRIESBACH,0,0,0,0,0,0,3441.7,126500,492500,Increase
-113.4951102,53.60416806,2,GRIESBACH,0,0,0,0,0,0,4685.2,165500,168000,Increase
-113.5603911,53.46449342,3,OGILVIE RIDGE,0,0,0,0,0,0,3467.6,1500,1500,Decrease
-113.5575706,53.46236678,3,OGILVIE RIDGE,0,0,0,0,0,0,4821.3,2000,2000,Decrease
-113.5598384,53.46630658,6,OGILVIE RIDGE,0,0,0,0,0,0,90751.4,41500,41500,Decrease
-113.5564215,53.46524706,6,WHITEMUD CREEK RAVINE SOUTH,0,0,0,0,0,0,3631658.2,1670000,1670000,Decrease
-113.5557922,53.46241859,3,OGILVIE RIDGE,0,0,0,0,0,0,4669.3,2000,2000,Decrease
-113.5552893,53.46210895,3,OGILVIE RIDGE,0,0,0,0,0,0,2422.7,1000,1000,Decrease
-113.5588331,53.46218724,3,OGILVIE RIDGE,0,0,0,0,0,0,3183.5,1000,1000,Decrease
-113.5610049,53.41608284,3,PAISLEY,0,0,0,0,0,0,366184.6,168000,168000,Decrease
-113.5601942,53.41372997,3,PAISLEY,0,0,0,0,0,0,321916,148000,148000,Decrease
-113.6647611,53.51729676,3,POTTER GREENS,0,0,0,0,0,0,3637.7,12500,1500,Decrease
-113.4810458,53.44271175,3,SOUTH EDMONTON COMMON,0,0,0,0,0,0,102889.7,47000,47000,Decrease
-113.479897,53.44791873,6,SOUTH EDMONTON COMMON,0,0,0,0,0,0,112020.4,51500,51500,Decrease
-113.4801661,53.44935346,6,SOUTH EDMONTON COMMON,0,0,0,0,0,0,1677.5,500,500,Decrease
-113.4851021,53.46618315,5,PARSONS INDUSTRIAL,0,0,0,0,0,0,60613.9,1322000,1325500,Increase
-113.4850869,53.46670428,5,PARSONS INDUSTRIAL,0,0,0,0,0,0,59565.8,1301500,1304500,Increase
-113.4816227,53.43043689,6,ELLERSLIE INDUSTRIAL,0,0,0,0,0,0,2966130,9653000,7511500,Decrease
-113.4781714,53.43086892,5,ELLERSLIE INDUSTRIAL,0,0,0,0,0,0,200340.9,4308000,3444500,Decrease
-113.4816963,53.42825936,4,ELLERSLIE INDUSTRIAL,0,0,0,0,0,0,1119972.2,15020000,12100500,Decrease
-113.4788966,53.4243571,3,ELLERSLIE INDUSTRIAL,0,0,0,0,0,0,5908.5,20500,20500,Decrease
-113.5988469,53.50827849,6,RIVER VALLEY LESSARD NORTH,0,0,0,0,0,0,20894.9,9500,9500,Decrease
-113.6002783,53.50826082,6,RIVER VALLEY LESSARD NORTH,0,0,0,0,0,0,97437.8,44500,44500,Decrease
-113.6006045,53.50808219,6,RIVER VALLEY LESSARD NORTH,0,0,0,0,0,0,55354.7,25000,25000,Decrease
-113.5929735,53.50773745,3,PATRICIA HEIGHTS,0,0,0,0,0,0,2548.5,1000,1000,Decrease
-113.6713888,53.5159448,3,POTTER GREENS,0,0,0,0,0,0,5758.7,20000,2500,Decrease
-113.5058929,53.60183853,3,GRIESBACH,0,0,0,0,0,0,443337,203500,203500,Decrease
-113.5052295,53.6026625,3,GRIESBACH,0,0,0,0,0,0,69996.6,32000,32000,Decrease
-113.5038264,53.60439097,2,GRIESBACH,0,0,0,0,0,0,3995.2,144000,146500,Increase
-113.5038265,53.60449431,2,GRIESBACH,0,0,0,0,0,0,3995.2,144000,146500,Increase
-113.6029199,53.476787,3,RHATIGAN RIDGE,0,0,0,0,0,0,75696.2,263500,263500,Decrease
-113.5006499,53.5249956,6,RIVER VALLEY WALTERDALE,0,0,0,0,0,0,610962.1,280500,280500,Decrease
-113.4999379,53.52505556,6,RIVER VALLEY WALTERDALE,0,0,0,0,0,0,283943.5,nan,2581500,Decrease
-113.4946892,53.5258692,6,RIVER VALLEY WALTERDALE,0,0,0,0,0,0,45510.4,20500,20500,Decrease
-113.5027287,53.52596805,6,RIVER VALLEY WALTERDALE,0,0,0,0,0,0,483279.8,222000,222000,Decrease
-113.6191428,53.48279756,6,RIVER VALLEY TERWILLEGAR,0,0,0,0,0,0,9288832.2,4271500,4271500,Decrease
-113.5697285,53.4641056,6,RIVER VALLEY TERWILLEGAR,0,0,0,0,0,0,9353590,4301000,4301000,Decrease
-113.5774372,53.43304508,6,ANTHONY HENDAY TERWILLEGAR,0,0,0,0,0,0,182591.5,83500,83500,Decrease
-113.6024465,53.47781433,6,RHATIGAN RIDGE,0,0,0,0,0,0,7128.1,3000,3000,Decrease
-113.5631769,53.43949975,3,MACTAGGART,0,0,0,0,0,0,48033.9,22000,22000,Decrease
-113.569874,53.43950158,3,SOUTH TERWILLEGAR,0,0,0,0,0,0,17525.6,8000,8000,Decrease
-113.5657256,53.4446309,3,SOUTH TERWILLEGAR,0,0,0,0,0,0,33801.7,15500,15500,Decrease
-113.5825161,53.47839562,6,RAMSAY HEIGHTS,0,0,0,0,0,0,2633.2,1000,1000,Decrease
-113.588191,53.48047216,3,RAMSAY HEIGHTS,0,0,0,0,0,0,190.8,500,500,Decrease
-113.5312559,53.63884228,3,RAPPERSWIL,0,0,0,0,0,0,503689.9,231500,231500,Decrease
-113.5318557,53.63570737,6,RAPPERSWIL,0,0,0,0,0,0,386559.3,177500,177500,Decrease
-113.5321547,53.63451342,3,RAPPERSWIL,0,0,0,0,0,0,180969,83000,83000,Decrease
-113.5358695,53.6324207,2,RAPPERSWIL,0,0,0,0,0,0,26906,499000,528500,Increase
-113.5605217,53.53987112,3,RIVER VALLEY CAPITOL HILL,0,0,0,0,0,0,24698,11000,11000,Decrease
-113.5629933,53.53899011,6,RIVER VALLEY CAPITOL HILL,0,0,0,0,0,0,1324.1,500,500,Decrease
-113.568222,53.5406203,3,GROVENOR,0,0,0,0,0,0,698.6,2000,2000,Decrease
-113.5890225,53.47388469,3,RHATIGAN RIDGE,0,0,0,0,0,0,70680,32500,32500,Decrease
-113.589387,53.47339845,3,RHATIGAN RIDGE,0,0,0,0,0,0,57330.6,26000,26000,Decrease
-113.4629421,53.46912517,3,RICHFIELD,0,0,0,0,0,0,27278.2,95000,95000,Decrease
-113.5893188,53.48078477,1,RIVER VALLEY TERWILLEGAR,0,0,0,0,0,0,73713.9,33500,33500,Decrease
-113.5882192,53.48168633,6,RAMSAY HEIGHTS,0,0,0,0,0,0,170648.2,78000,78000,Decrease
-113.5886651,53.48204057,6,RIVER VALLEY TERWILLEGAR,0,0,0,0,0,0,61385.7,28000,28000,Decrease
-113.5901913,53.48079226,6,RIVER VALLEY TERWILLEGAR,0,0,0,0,0,0,26195.1,12000,12000,Decrease
-113.6312777,53.45596725,6,RIVERVIEW AREA,0,0,0,0,0,0,2204481.7,16000,16000,Decrease
-113.6371501,53.45656034,1,RIVERVIEW AREA,0,0,0,0,0,0,15523.6,7000,7000,Decrease
-113.625444,53.45597606,6,RIVERVIEW AREA,0,0,0,0,0,0,1317906.9,9500,9500,Decrease
-113.5013389,53.52958139,6,ROSSDALE,0,0,0,0,0,0,49256.1,22500,22500,Decrease
-113.5116183,53.53266558,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,30170.9,13500,13500,Decrease
-113.512103,53.53239349,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,259281.2,119000,119000,Decrease
-113.5306675,53.53480865,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,62312.1,28500,28500,Decrease
-113.6687163,53.43068443,3,RIVERVIEW AREA,0,0,0,0,0,0,432.5,1500,1500,Decrease
-113.5921882,53.46196426,6,FALCONER HEIGHTS,0,0,0,0,0,0,40964.2,18500,18500,Decrease
-113.594686,53.46742282,5,HENDERSON ESTATES,0,0,0,0,0,0,424.9,5500,5500,Decrease
-113.5966523,53.46782486,6,HENDERSON ESTATES,0,0,0,0,0,0,377829.7,173500,173500,Decrease
-113.5970147,53.46889543,3,HENDERSON ESTATES,0,0,0,0,0,0,172638.8,79000,79000,Decrease
-113.5765144,53.48812105,3,RAMSAY HEIGHTS,0,0,0,0,0,0,2429.8,8000,8000,Decrease
-113.5774108,53.48812228,6,RAMSAY HEIGHTS,0,0,0,0,0,0,498.9,500,500,Decrease
-113.5802676,53.4885128,3,RAMSAY HEIGHTS,0,0,0,0,0,0,72651.8,33000,33000,Decrease
-113.5763649,53.49199011,3,BRANDER GARDENS,0,0,0,0,0,0,265757,555500,555500,Decrease
